test with interval of 512
Linux 3.16.0-34-generic (compute1) 	05/12/2015 	_x86_64_	(1 CPU)

05:38:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:44:37 PM     all      7.61      0.00      4.35      0.00      0.00     88.04
05:44:38 PM     all      4.55      0.00      3.41      0.00      0.00     92.05
05:44:39 PM     all      4.35      0.00      7.61      0.00      0.00     88.04
05:44:40 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
05:44:41 PM     all      4.49      0.00      5.62      0.00      0.00     89.89
05:44:42 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
05:44:43 PM     all      3.30      0.00      5.49      0.00      0.00     91.21
05:44:44 PM     all      2.30      0.00      3.45      0.00      0.00     94.25
05:44:45 PM     all      2.22      0.00      6.67      0.00      0.00     91.11
05:44:46 PM     all      3.26      0.00      4.35      0.00      0.00     92.39
05:44:47 PM     all      3.41      0.00      7.95      0.00      0.00     88.64
05:44:48 PM     all      2.25      0.00      3.37      0.00      0.00     94.38
05:44:49 PM     all      3.26      0.00      6.52      0.00      0.00     90.22
05:44:50 PM     all      3.33      0.00      4.44      0.00      0.00     92.22
05:44:51 PM     all      1.14      0.00      5.68      0.00      0.00     93.18
05:44:52 PM     all      6.52      0.00      6.52      0.00      0.00     86.96
05:44:53 PM     all      4.40      0.00      6.59      0.00      0.00     89.01
05:44:54 PM     all      3.37      0.00      2.25      0.00      0.00     94.38
05:44:55 PM     all      3.33      0.00      4.44      0.00      0.00     92.22
05:44:56 PM     all      9.68      0.00      5.38      3.23      0.00     81.72
05:44:57 PM     all      7.61      0.00      5.43      0.00      0.00     86.96
05:44:58 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
05:44:59 PM     all      4.44      0.00      5.56      0.00      0.00     90.00
05:45:00 PM     all      2.27      0.00      1.14      0.00      0.00     96.59
05:45:01 PM     all      4.49      0.00      6.74      0.00      0.00     88.76
05:45:02 PM     all      6.67      0.00      3.33      0.00      0.00     90.00
05:45:03 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
05:45:04 PM     all      2.25      0.00      2.25      0.00      0.00     95.51
05:45:05 PM     all      4.49      0.00      5.62      0.00      0.00     89.89
05:45:06 PM     all      4.55      0.00      3.41      0.00      0.00     92.05
05:45:07 PM     all      5.49      0.00      6.59      0.00      0.00     87.91
05:45:08 PM     all      2.25      0.00      3.37      0.00      0.00     94.38
05:45:09 PM     all      6.52      0.00      5.43      0.00      0.00     88.04
05:45:10 PM     all      4.40      0.00      3.30      0.00      0.00     92.31
05:45:11 PM     all      2.22      0.00      6.67      0.00      0.00     91.11
05:45:12 PM     all      3.33      0.00      4.44      0.00      0.00     92.22
05:45:13 PM     all      5.38      0.00      5.38      0.00      0.00     89.25
05:45:14 PM     all      5.68      0.00      2.27      0.00      0.00     92.05
05:45:15 PM     all      4.35      0.00      5.43      0.00      0.00     90.22
05:45:16 PM     all      2.30      0.00      3.45      0.00      0.00     94.25
05:45:17 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
05:45:18 PM     all      4.44      0.00      3.33      0.00      0.00     92.22
05:45:19 PM     all      3.37      0.00      4.49      0.00      0.00     92.13
05:45:20 PM     all      1.14      0.00      3.41      0.00      0.00     95.45
05:45:21 PM     all      3.37      0.00      4.49      0.00      0.00     92.13
05:45:22 PM     all      5.56      0.00      4.44      0.00      0.00     90.00
05:45:23 PM     all      4.40      0.00      4.40      0.00      0.00     91.21
05:45:24 PM     all      2.27      0.00      3.41      0.00      0.00     94.32
05:45:25 PM     all      2.25      0.00      6.74      0.00      0.00     91.01
05:45:26 PM     all      4.49      0.00      4.49      0.00      0.00     91.01
05:45:27 PM     all      5.43      0.00      7.61      0.00      0.00     86.96
05:45:28 PM     all      3.37      0.00      4.49      0.00      0.00     92.13
05:45:29 PM     all      6.52      0.00      4.35      0.00      0.00     89.13
05:45:30 PM     all      2.20      0.00      3.30      0.00      0.00     94.51
05:45:31 PM     all      4.35      0.00      5.43      0.00      0.00     90.22
05:45:32 PM     all     19.78      0.00     12.09      0.00      0.00     68.13
05:45:33 PM     all      4.44      0.00      4.44      0.00      0.00     91.11
05:45:34 PM     all      3.37      0.00      4.49      0.00      0.00     92.13
05:45:35 PM     all      3.30      0.00      7.69      0.00      0.00     89.01
05:45:36 PM     all      2.20      0.00      3.30      0.00      0.00     94.51
05:45:37 PM     all      5.49      0.00      5.49      0.00      0.00     89.01
05:45:38 PM     all      3.41      0.00      2.27      0.00      0.00     94.32
05:45:39 PM     all      4.35      0.00      5.43      0.00      0.00     90.22
05:45:40 PM     all      2.27      0.00      2.27      0.00      0.00     95.45
05:45:41 PM     all      4.40      0.00      4.40      0.00      0.00     91.21
05:45:42 PM     all      6.74      0.00      2.25      0.00      0.00     91.01
05:45:43 PM     all      2.25      0.00      6.74      0.00      0.00     91.01
05:45:44 PM     all      4.44      0.00      4.44      0.00      0.00     91.11
05:45:45 PM     all      4.49      0.00      4.49      0.00      0.00     91.01
05:45:46 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
05:45:47 PM     all      3.30      0.00      7.69      0.00      0.00     89.01
05:45:48 PM     all      3.41      0.00      3.41      0.00      0.00     93.18
05:45:49 PM     all      5.43      0.00      5.43      0.00      0.00     89.13
05:45:50 PM     all      3.33      0.00      2.22      0.00      0.00     94.44
05:45:51 PM     all      3.33      0.00      4.44      0.00      0.00     92.22
05:45:52 PM     all      2.25      0.00      2.25      0.00      0.00     95.51
05:45:53 PM     all      3.33      0.00      5.56      0.00      0.00     91.11
05:45:54 PM     all      1.14      0.00      4.55      0.00      0.00     94.32
05:45:55 PM     all      4.49      0.00      6.74      0.00      0.00     88.76
05:45:56 PM     all     13.19      0.00      6.59      1.10      0.00     79.12
05:45:57 PM     all      4.35      0.00      7.61      0.00      0.00     88.04
05:45:58 PM     all      2.30      0.00      4.60      0.00      0.00     93.10
05:45:59 PM     all      5.49      0.00      5.49      0.00      0.00     89.01
05:46:00 PM     all      3.41      0.00      1.14      0.00      0.00     95.45
05:46:01 PM     all      3.30      0.00      6.59      0.00      0.00     90.11
05:46:02 PM     all      4.49      0.00      5.62      0.00      0.00     89.89
05:46:03 PM     all      3.37      0.00      5.62      0.00      0.00     91.01
05:46:04 PM     all      3.37      0.00      3.37      0.00      0.00     93.26
05:46:05 PM     all      2.20      0.00      8.79      0.00      0.00     89.01
05:46:06 PM     all      5.49      0.00      4.40      0.00      0.00     90.11
05:46:07 PM     all      5.56      0.00      4.44      0.00      0.00     90.00
05:46:08 PM     all      4.40      0.00      3.30      0.00      0.00     92.31
05:46:09 PM     all      4.40      0.00      5.49      0.00      0.00     90.11
05:46:10 PM     all      4.35      0.00      3.26      0.00      0.00     92.39
05:46:11 PM     all      3.33      0.00      5.56      0.00      0.00     91.11
05:46:12 PM     all      4.49      0.00      4.49      0.00      0.00     91.01
05:46:13 PM     all      4.40      0.00      7.69      0.00      0.00     87.91
05:46:14 PM     all      5.62      0.00      4.49      0.00      0.00     89.89
05:46:15 PM     all      3.33      0.00      6.67      0.00      0.00     90.00
05:46:16 PM     all      3.37      0.00      4.49      0.00      0.00     92.13
05:46:17 PM     all      7.53      0.00      6.45      0.00      0.00     86.02
05:46:18 PM     all      1.14      0.00      3.41      0.00      0.00     95.45
05:46:19 PM     all      3.30      0.00      6.59      0.00      0.00     90.11
05:46:20 PM     all      4.44      0.00      4.44      0.00      0.00     91.11
05:46:21 PM     all      4.44      0.00      4.44      0.00      0.00     91.11
05:46:22 PM     all      3.37      0.00      4.49      0.00      0.00     92.13
05:46:23 PM     all      5.62      0.00      6.74      0.00      0.00     87.64
05:46:24 PM     all      1.14      0.00      3.41      0.00      0.00     95.45
05:46:25 PM     all      2.20      0.00      6.59      0.00      0.00     91.21
05:46:26 PM     all      6.45      0.00      3.23      0.00      0.00     90.32
05:46:27 PM     all      4.49      0.00      5.62      0.00      0.00     89.89
05:46:28 PM     all      4.40      0.00      4.40      0.00      0.00     91.21
05:46:29 PM     all      2.20      0.00      7.69      0.00      0.00     90.11
05:46:30 PM     all      4.55      0.00      3.41      0.00      0.00     92.05
05:46:31 PM     all      4.35      0.00      7.61      0.00      0.00     88.04
05:46:32 PM     all     23.91      0.00     10.87      0.00      0.00     65.22
05:46:33 PM     all      5.49      0.00      2.20      0.00      0.00     92.31
05:46:34 PM     all     15.05      0.00      7.53      1.08      0.00     76.34
05:46:35 PM     all      1.10      0.00      7.69      0.00      0.00     91.21
05:46:36 PM     all      5.49      0.00      3.30      0.00      0.00     91.21
05:46:37 PM     all      7.53      0.00      8.60      0.00      0.00     83.87
05:46:38 PM     all      1.12      0.00      5.62      0.00      0.00     93.26
05:46:39 PM     all      2.25      0.00      5.62      0.00      0.00     92.13
05:46:40 PM     all      3.37      0.00      6.74      0.00      0.00     89.89
05:46:41 PM     all      5.49      0.00      5.49      0.00      0.00     89.01
05:46:42 PM     all      3.30      0.00      3.30      0.00      0.00     93.41
05:46:43 PM     all      5.49      0.00      4.40      0.00      0.00     90.11
05:46:44 PM     all      3.30      0.00      3.30      0.00      0.00     93.41
05:46:45 PM     all      2.17      0.00      9.78      0.00      0.00     88.04
05:46:46 PM     all      3.41      0.00      4.55      0.00      0.00     92.05
05:46:47 PM     all      4.35      0.00      7.61      0.00      0.00     88.04
05:46:48 PM     all      4.44      0.00      3.33      0.00      0.00     92.22
05:46:49 PM     all      3.37      0.00      5.62      0.00      0.00     91.01
05:46:50 PM     all      4.44      0.00      3.33      0.00      0.00     92.22
05:46:51 PM     all      4.44      0.00      3.33      0.00      0.00     92.22
05:46:52 PM     all      2.20      0.00      3.30      0.00      0.00     94.51
05:46:53 PM     all      4.40      0.00      5.49      0.00      0.00     90.11
05:46:54 PM     all      3.30      0.00      1.10      0.00      0.00     95.60
05:46:55 PM     all      3.23      0.00      6.45      0.00      0.00     90.32
05:46:56 PM     all     12.36      0.00      4.49      3.37      0.00     79.78
05:46:57 PM     all      7.61      0.00      4.35      0.00      0.00     88.04
05:46:58 PM     all      2.17      0.00      2.17      0.00      0.00     95.65
05:46:59 PM     all      4.40      0.00      3.30      0.00      0.00     92.31
05:47:00 PM     all      4.49      0.00      2.25      0.00      0.00     93.26
05:47:01 PM     all      4.35      0.00      6.52      0.00      0.00     89.13
05:47:02 PM     all      1.15      0.00      4.60      0.00      0.00     94.25
05:47:03 PM     all      3.23      0.00      5.38      0.00      0.00     91.40
05:47:04 PM     all      3.19      0.00      2.13      0.00      0.00     94.68
05:47:05 PM     all      5.26      0.00      2.11      0.00      0.00     92.63
05:47:06 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
05:47:07 PM     all      5.62      0.00      5.62      0.00      0.00     88.76
05:47:08 PM     all      2.17      0.00      1.09      0.00      0.00     96.74
05:47:09 PM     all      6.38      0.00      3.19      0.00      0.00     90.43
05:47:10 PM     all      3.33      0.00      4.44      0.00      0.00     92.22
05:47:11 PM     all      5.62      0.00      3.37      0.00      0.00     91.01
05:47:12 PM     all      2.20      0.00      1.10      3.30      0.00     93.41
05:47:13 PM     all      2.13      0.00      4.26      0.00      0.00     93.62
05:47:14 PM     all      3.26      0.00      3.26      0.00      0.00     93.48
05:47:15 PM     all      4.44      0.00      3.33      0.00      0.00     92.22
05:47:16 PM     all      1.09      0.00      4.35      0.00      0.00     94.57
05:47:17 PM     all      4.49      0.00      3.37      0.00      0.00     92.13
05:47:18 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
05:47:19 PM     all      4.35      0.00      6.52      0.00      0.00     89.13
05:47:20 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
05:47:21 PM     all      4.40      0.00      6.59      0.00      0.00     89.01
05:47:22 PM     all      3.33      0.00      3.33      0.00      0.00     93.33
05:47:23 PM     all      4.44      0.00      4.44      0.00      0.00     91.11
05:47:24 PM     all      3.37      0.00      2.25      0.00      0.00     94.38
